userid,user_display_name,user_screen_name,user_profile_description,fake_news,institute_or_Organization,individual,political_affiliate,retweeters_id,retweeters_category,retweetersCategory,retweeters_count,noOfTweets,noOfReTweets,follower_count,following_count,reply_count,like_count,No_of_usersMentioned,hashtag_counts,urls_counts,quote_count,polls_counts,retweet_tweet_ratio,ageOftheAccount,tweet_client,categories
b5d430edbe4a7f5677ef795c4af6dde8fa2773c70e0ced92c87440becfc6f5e6,b5d430edbe4a7f5677ef795c4af6dde8fa2773c70e0ced92c87440becfc6f5e6,b5d430edbe4a7f5677ef795c4af6dde8fa2773c70e0ced92c87440becfc6f5e6,creator,0,0,1,0,"['8cd6774724c40801bccd8cfa0e1fe42128aa5f132686ffc3994a1187aced3551', 'd50a05f3c6aa99eab878a35c4b51a7be31c62dbe8f936bd8bf2b33c44d3b8eba']",[2],1,2,39,13,130,268,0,0,4,14,1,0,0,0.3333,380,4,2
b6324cfac8fb2f1f2a8d0176e4b836b640af82d34206125bf4bf549c0829dba9,b6324cfac8fb2f1f2a8d0176e4b836b640af82d34206125bf4bf549c0829dba9,b6324cfac8fb2f1f2a8d0176e4b836b640af82d34206125bf4bf549c0829dba9,Only relevant political information. I have something to say.,0,0,1,0,[],[],0,0,4,430,784,1704,0,0,1,6,1,0,0,107.5,334,1,2
b64246111d82b283587693e414b00659d50069ea7a2693c8c513cb8f4440c583,b64246111d82b283587693e414b00659d50069ea7a2693c8c513cb8f4440c583,b64246111d82b283587693e414b00659d50069ea7a2693c8c513cb8f4440c583,"""This is my jihad/struggle against ignorance. Its really sad to see lost people who have nothing better to do than to attack Islam. These are my words of peace.""",0,0,0,1,[],[],0,0,14,1,4,7,0,2,0,9,1,1,0,0.0714,7,1,3
b64a003f1d42e3c9ed03da6562a1a78477c088f00420802c293061b6b088c9ed,b64a003f1d42e3c9ed03da6562a1a78477c088f00420802c293061b6b088c9ed,b64a003f1d42e3c9ed03da6562a1a78477c088f00420802c293061b6b088c9ed,"Extension of nails, Magic Tricks Creating costumes (for example, for dancing):; 10 years old Guitarist",0,0,1,0,[],[],0,0,14,0,53,23,0,0,0,0,14,0,0,0,154,4,2
b65ee3e036af96bd1411497bed0b7f93b8427737c7537e0e85af865d3548d176,b65ee3e036af96bd1411497bed0b7f93b8427737c7537e0e85af865d3548d176,b65ee3e036af96bd1411497bed0b7f93b8427737c7537e0e85af865d3548d176,"#Music, #art, #literature, #policy, #sport, #theatre",0,0,1,0,[],[],0,0,6,0,221,346,0,0,0,0,6,0,0,0,392,4,2
b674c51c2ae3b1053bba19cb627d67a4f3c48dc2ee1e5025ef06c9e88d59dddf,b674c51c2ae3b1053bba19cb627d67a4f3c48dc2ee1e5025ef06c9e88d59dddf,b674c51c2ae3b1053bba19cb627d67a4f3c48dc2ee1e5025ef06c9e88d59dddf,I can resist anything but temptation,0,0,1,0,"['219650c8c294631773fe1945d7c72c8e25a1a1948eaf37a9e329ee8487d0ed22', 'fc5008dec79f736199c5416bf6e8c8e1a6b3447f87bac676f65a6bae93b20205', '8c989eb4ce2454df033ce3627918d21696d0049abf1286447e88e241b3d9fac4', 'f07f8f8ed83bdba9de1b2dc528cee7350761e45645dcf058b1173bbb4dfbe4ad', '75de845cb8c71b8c3d7c71843bce9310705c933d4012c5f0f4234f5c3593aa9b', '5cb7b222ace8a4139a8ece60afeca86fb0b2638ed34e3224d613696ce01459ea', 'c98998a2fd97fac676aee93a2f794a2694f3978f687a794595c707289557f44d', '33a1ef870812948e42090ff4cbd0a70674766fd30eab4ff2e329a12758eeb42a', '9b4c95e53c2cc1107837fe250692efe8401bf13839a3e1f8049d9523ca01a73c', 'd53f80aeee3b7088d33ed0a59e432535795de4c3299faeb11dc860f2d246957a', '20b9f016f0052c29f448411206c8620a4d090ed4cb2c5649cfe666ad922eba93', 'fedd5fbc1d6c6e7f3e19a28a86142bb88ad733f354b47a525acc3c8ed0d3e7c3', '4afa63d0310df93ed087dc2e33b18f913bf56c51a4e64f1dbd4abbbc209437af', '9d284c233dadd74a827027806da0f97915ff73120ed400d03a220ccfd5271d36', 'd4a474a1c8d2e1b7a731f7c9034fc9bf2703bc925ded58b237dc5d25c6613155', '277786880fdb3b73b34dacff7a4ac44bdc009b5e88bb5cb9f4320621f012823b', '96a0db16d587ea9465672045ca4f7f37cd2044d1ce94ff100fb54d365f695509', '92846e58ca1975206cc48bee3eea3c0d4f918947014151d4daf08c885c61ee08', '2ef8835210fe54c8ccde887c02b65e7494961e23fdcdb6c90ab2269c5ef90ed8', '7b308d8a7563a6c864dfd4997bbfd3c009ec0edfb81182bb1ebb57f0cadba0d9', '1d646370d4fa9da97681a871b87646c2720051544178a38b4148f8ad78139e4f', '8cf1705b453b2249976633600826b6727e6b2da22178433fd1cc1dc5a2985469', '886da953809573c2cdcc8d4f8dba7fc9c5d290e0094252f71104c51cdbe20928', '646d4fd1a0bb1367badf1e69294d9b2374996d31b1bbbe7c60368e5e217951bc', 'e1d87b2a5c72906ce4d5fcb2fa61da5291750eb889a8e97a5cb6da580c353336', '8c1704241d7c5ba2b130cb6e31c0f1bdc0ba7b8c5bd5ef461bb2f1224db3b1f4', '1b8d9c46fd475a91a66cd8b052a06f068cae318c4a3b6901236d3af453cc53f0', 'e0790efc801679b89ab4d27f61bad03279f53cd7514544988d323707a23fca2a', '202c8708b3ed415e943eade0a8e5bfb0ce7ceaf93fcc462d3bb271f73e487f2b', '6f0b2ba4f2a1fa585e1c4fe233f7f91904e49919cfc29c358cd7888aa94f95b6', 'acf984e267c5cacd9e60116c37db4442b7b8529d75074dcf609420bb83243117', '2fce51e5136652b735cbb9949bf8d2097aefc6233d53d7232c0a0f01a0cae245', 'e3230589624624cb56c3691d9cd6d3d3aec3645d76df449cb88e81ee08b47a18', 'ed4f8440a8bdf307d38026fb072edde05fef452178cddcad49ab7ea4ab8e1a07', 'bfad3082bcd61faf50e27ecc0b15026317c1cdb90dfcf9f99be45ed53369bdc2', '88ea17f268c6c8cd91537fedcd7561c53a298bdf4f08c4a632d223b3a09cb898', 'a6db2d05bedc88a3a472a00b25cd78725643b7b5c19e05ac10d5f31c9e61f9e5', '350cf55b4c13ab61b4402ae7ac6bb0fa891a8fd54016c0dc77a037c538ea5598', '8c1ace36faa676bed78dcb0fb3af796a7174b6f5ba636af6fb5973d12b73d9e3', 'f410c83696e93bc09b8573d8376912b36e622fd2d4f5426572a429085b9f1236', 'dab36567cc11009216e9c299b8c15e3ff020f19417b4a5f142de1fef4a6d02c8', '0c84060d401ead5f7f33bed7198bf2a74bbeabed660f9ee3a1e832e99fea8377', '2ffd724bdac8cb7808986df76c3294f8d4319cf5705e2bc901e559195e3d53bb', 'b8d59a9dbf2299bcfb8c1dd724bdb056416df0ccc8d244aeb95f400e5c92c2d4', 'c17e9f9058a89011e976e77d7faad8b584ac291b13dcf75483a5edacd8707e31', 'e892c1dfec2e72b9a381262e6faaf6afbaca99657d62436d34337cea34927cad', '778fcd5b09b0cf87b5d703cf31585d601da204d4bb6150ff833d0b5bf38bda9d', 'f2c091345d45dc892e9badc31fc89ddd1c1554d1ec85bb34cc86106dd9c39390', '66ea134323c09905ee9d91652300c5c9487327a0ef9660b0b7aced9150eedb4c', '48e0e1573d936f527ceb0fb4c070873a440a2061470da41e2c25050095cc15fa', '991845a5adaddd317bbe92e3263675a822a9e20a1d9d60ebbd63d6fd8ee11d13', 'b9cc6e8e7137b243eca743c2d396a4370591a4dda52b9a3badc5cab800fba39c', 'a76f0b8aaf462c7d672bcfc4113dc793fbe18253e08708c307d9843844bf52d6', 'a17822288f5848e304b3a1f7fdbffdf05d1a3eb06eaacb608bd796ddfb504440', '6d72bb639f944e07db5eced21faf36a7a830607c4345f7d6b40589434e52e465', '44b2d59b906cbfaec83ea47c25c02122e7fc5ab1757073bb611aecc33da47155', 'd6f0615523c7ebcb729e00d102921946754680ab141051dfc1ad93554ee44bb9', '2262049316', '455fa37111efb254dd4ae1c97d484a34865f843c82e01341fdfc5503c224e8f5', '6577a25ba6ba0c17dfe945f2df7da33030245aaa36cb86a021ce7cd7ae1ccb2c', 'bee7d3ea2fb7ece347e636f3c21b9340e1e17626bfd7543d1d36b51d00d0a4ce', '80f2f4e5d3c73e75d078459a58a99d41ab66c697e0dabc7acdd634576cbb667e', 'e0ee077d7a2961faa1906625a478d7c631816223003151b491f2b268c7efb154', '7f1a22637547d0eee85e5743201ef067f46629ef953b94ded2115647f584f05f', 'b4dda195d6629b6fe21ef6f88c0089927ceabf779105ecf0dd83b543b1f2fca2', '64dbf2e2a8acf6fcebd04ee4699eb288e96a5546e240d30aa5ee33ae035383aa', '05693cd6ebf0403c65a30bab30085efe031b3762f8260c74c63a919950fb9821', '4ac2d4e6548767c222a92279d707e19eda694044aac8ae746f8b1be936d2b48e', '1a73e268f2d87d6d083c7a29a78572a7dd99f553f692fd8a3545e9458e2029a4', '98cdaf869a218680f17daba83e7b7538a011c6d12a3236f9060c9189d77df145', '3374d37a84ff7d70087f1cc91962fd5a7b1e3998463ec4a3c8a3f4dc2a141309', 'a7fef0d4f18ce4a149aa870b2b65b468596f93bc1ea80e72c993ad650925ddb7', '92b144410e6d1445bf54c33be7cab13efbc5650dbe4629e10716cd5f330478d4', '855019f3511d278ad1269aebdb2b860a2f7f63b9cb530db41adbf5ce17aebceb', '0c378d74b9a77ac71eee3fa80e89d737103ab3452f82b4988302b2dee1fbb444', '32480e3ad5601bc46c8b5d45e8d49855b3b32f98cbe0804aa52308a75e833b28', 'b5cb47c48b6bb629a9603e095805a7fc97aec5ee22a64a77d67dc656666dce35', '4558b9156a17364e071f8228331d60c12fe25a5bb570dede7bd76c82f65f1338', 'b6324cfac8fb2f1f2a8d0176e4b836b640af82d34206125bf4bf549c0829dba9', '2347ccb51951282b75565934b3a681ecae4864529ca38700b0ceb9d9104c02c6', '78f653d4450aa96cbe7dd0a9a0183bdfc8f8a36b2e69db8fb7a4cdcfe74ce0d3', '6c714e591a520860209cdaf87d6856c8c5dec19ff25fd7fdcddcb643e9496085', 'ad8951747c84851fad271c9633d2984567c847d7fe5ffd94d25a1d4c277eac18', '78483e43d73c356ff7f0338d496d0e287524911287f9fd7a5735e546e5afa0af', 'ca038bb9b2176761b0dfc79373adda57f0369e4263778b50089c144cdb499f34']","[0, 1, 2, 3]",4,85,2088,8,127,240,1,15,205,641,0,0,0,0.0038,184,4,2
b6c1eb2e6a0d47539cc8d12e012c90c9e490e566977e7a27c1b5d2a3654b64d2,b6c1eb2e6a0d47539cc8d12e012c90c9e490e566977e7a27c1b5d2a3654b64d2,b6c1eb2e6a0d47539cc8d12e012c90c9e490e566977e7a27c1b5d2a3654b64d2,Choreographer professionally:,0,0,1,0,[],[],0,0,1,4,257,255,0,0,0,0,1,0,0,4,365,4,2
b6dfa10354548c3a3f11aa7b05a23f9116f64f654a9ab1f1deac60734effbf69,b6dfa10354548c3a3f11aa7b05a23f9116f64f654a9ab1f1deac60734effbf69,b6dfa10354548c3a3f11aa7b05a23f9116f64f654a9ab1f1deac60734effbf69,"future doctor, active life position. #followme #followmeback",0,0,1,0,[],[],0,0,2,60,656,309,0,0,2,1,0,0,0,30,378,3,2
b6e395110b111021127ce47afe61ae1c0416cb6002636c2efd87ee9cde86dd95,b6e395110b111021127ce47afe61ae1c0416cb6002636c2efd87ee9cde86dd95,b6e395110b111021127ce47afe61ae1c0416cb6002636c2efd87ee9cde86dd95,Lokale Nachrichten aus Mainz. Hier kannst Du wichtige und aktuelle Nachrichten finden. Lies die News aus Deiner Stadt und schreib uns in die DN!,1,0,0,0,[],[],0,0,1,0,214,645,0,4,0,1,1,0,0,0,107,3,0
b6e6dfef1620082fe18484117f43a294c6b05a354884555365d7f1a9b4a43ff4,b6e6dfef1620082fe18484117f43a294c6b05a354884555365d7f1a9b4a43ff4,b6e6dfef1620082fe18484117f43a294c6b05a354884555365d7f1a9b4a43ff4,"I love to listen to music and have a cup of coffee, including twitter)",0,0,1,0,[],[],0,0,4,437,574,1432,0,0,0,4,0,0,0,109.25,350,4,2
b710c46cfce6983f2ea68b6a63aceed0fcfec49db6d1fc4790f1b39c1059c1db,b710c46cfce6983f2ea68b6a63aceed0fcfec49db6d1fc4790f1b39c1059c1db,b710c46cfce6983f2ea68b6a63aceed0fcfec49db6d1fc4790f1b39c1059c1db,Every child is an artist.  The problem is how to remain an artist once he grows up.,0,0,1,0,[],[],0,0,260,1,62,292,1,4,1,163,33,0,0,0.0038,152,1,2
b725ebc63a59caa73030d498edd50c9344017ec3031c4f66afa11d38dfc81636,b725ebc63a59caa73030d498edd50c9344017ec3031c4f66afa11d38dfc81636,b725ebc63a59caa73030d498edd50c9344017ec3031c4f66afa11d38dfc81636,Loyal,0,0,1,0,[],[],0,0,1,2,17,94,0,0,0,2,0,0,0,2,154,1,2
b75afa30ce2d6c1e4f5d653dc0e3e17ee233a29ff425e8e23194179de56c52df,b75afa30ce2d6c1e4f5d653dc0e3e17ee233a29ff425e8e23194179de56c52df,b75afa30ce2d6c1e4f5d653dc0e3e17ee233a29ff425e8e23194179de56c52df,"student, love music",0,0,1,0,[],[],0,0,301,1,29,306,0,5,0,188,14,0,0,0.0033,233,1,2
b76f87ec145bee4e4a9c6d0aa8efd5ea43f97e6c6d75e35a860af20a53325223,b76f87ec145bee4e4a9c6d0aa8efd5ea43f97e6c6d75e35a860af20a53325223,b76f87ec145bee4e4a9c6d0aa8efd5ea43f97e6c6d75e35a860af20a53325223,I like to walk by the water. I am writing when how. I don't like screamers.,0,0,1,0,[],[],0,0,6,86,558,453,0,0,0,5,1,0,0,14.3333,569,4,2
b773c1c7aa2b3e5a2780263378daf99f1f5d7de9f084e2e3b223a85d3bedb0ab,b773c1c7aa2b3e5a2780263378daf99f1f5d7de9f084e2e3b223a85d3bedb0ab,b773c1c7aa2b3e5a2780263378daf99f1f5d7de9f084e2e3b223a85d3bedb0ab,The only person you are destined to become is the person you decide to be.,0,0,1,0,[],[],0,0,238,0,51,214,2,3,1,128,34,0,0,0,245,1,2
b7b1d7cc8dad3aa99b143709a6b463caa4e70cca565feb4c1539e195e7c3d549,b7b1d7cc8dad3aa99b143709a6b463caa4e70cca565feb4c1539e195e7c3d549,b7b1d7cc8dad3aa99b143709a6b463caa4e70cca565feb4c1539e195e7c3d549,"Happiness is a butterfly, which when pursued, is always just beyond your grasp, but which, if you will sit down quietly, may alight upon you.",0,0,1,0,[],[],0,0,1,3,24,89,0,0,0,0,1,0,0,3,259,1,2
b7d69ac0c39000f7e184bf84c64194e61381d621f329647cb8891d81efc02844,b7d69ac0c39000f7e184bf84c64194e61381d621f329647cb8891d81efc02844,b7d69ac0c39000f7e184bf84c64194e61381d621f329647cb8891d81efc02844,A problem is a chance for you to do your best,0,0,1,0,[],[],0,0,4,5,119,173,0,0,0,4,0,0,0,1.25,890,1,2
b7f49778bc56c3c78bfbc13c0bcc52e8c3527f42d8b86d70acf1f6720ba5c81f,b7f49778bc56c3c78bfbc13c0bcc52e8c3527f42d8b86d70acf1f6720ba5c81f,b7f49778bc56c3c78bfbc13c0bcc52e8c3527f42d8b86d70acf1f6720ba5c81f,"Faith, Honesty, Family, Work, Self Discipline, Loyalty, Courage, Defending Innocent, Personal Responsibility. Patriot. Conservative #WakeUpAmerica",0,0,1,0,"['f2634f8d921cd5f5dad31ef764852a23eab7f901975314533e70fb410988b69e', '6ca21c26de8159386b71428b8bdadf732bd854614dadea9086770b71bbe1df6a', '2882013788', '44df49bce9aa59746e4708aeaf76b98f6959be0c2720acfc207df80aa3f98a05', '7d30d114f01d91f61040d75bae326d778e5710816418025582907eda7ab62f27', '9654d48c86e21d57ccefa8fbb945ca3355f558bd47bca51ff24ae636043640ed', '6183ad40df50200d0001e2b2e0acfcdb1d5f71ddee9495874a3b1fa2b00b6e25', '0e45d2af1bbca512ab1d8fa1c2216c038f9627bb773ab4cbe351404ee7a2c93e', '364877b039dc05559df1e2fecf05f9ab802cbb4902dc2e6d4e4d4b678bad8ee2']","[0, 2]",2,9,710,1889,2186,2297,14,214,219,912,189,8,0,2.6606,889,1,2
b83587a78bf520039ceb25e7c2dca06e482435947dd76b02a0e8a1753186f659,b83587a78bf520039ceb25e7c2dca06e482435947dd76b02a0e8a1753186f659,b83587a78bf520039ceb25e7c2dca06e482435947dd76b02a0e8a1753186f659,all about...,0,0,1,0,[],[],0,0,211,27,95,126,0,0,1,32,52,0,0,0.128,828,1,2
b83f1616f7a04bf322948c4d0e873bbee8aa28e1df041ae93a916c375b2a8640,b83f1616f7a04bf322948c4d0e873bbee8aa28e1df041ae93a916c375b2a8640,b83f1616f7a04bf322948c4d0e873bbee8aa28e1df041ae93a916c375b2a8640,The official account of the Kremlin cats. We pursue the case.,0,0,1,0,[],[],0,0,1,3,260,1688,0,0,0,0,1,0,0,3,119,4,2
b85a007cbedbd3b087546a6ceaa03706b1d2d07175d9b0e9864a7734acbf0215,b85a007cbedbd3b087546a6ceaa03706b1d2d07175d9b0e9864a7734acbf0215,b85a007cbedbd3b087546a6ceaa03706b1d2d07175d9b0e9864a7734acbf0215,An unexamined life is not worth living.,0,0,1,0,[],[],0,0,263,0,15,32,1,4,0,159,46,0,0,0,208,1,2
b85b7882cc49838f26fc66199ac3a023f736e5f4b9483000022fac0bc9e509ed,b85b7882cc49838f26fc66199ac3a023f736e5f4b9483000022fac0bc9e509ed,b85b7882cc49838f26fc66199ac3a023f736e5f4b9483000022fac0bc9e509ed,Proud Cali #MAGA warrior,0,0,0,1,"['b85b7882cc49838f26fc66199ac3a023f736e5f4b9483000022fac0bc9e509ed', 'f2215826ea0408c582fae99a4d27cfa5c91e43b92789e33f2e4c12d75d1fa2ff']",[2],1,2,68,15,398,1596,65,458,61,17,2,9,0,0.2206,16,3,3
b8726fc348617a6f9dce6cf86995ac180d7de04399bd98c1e340a630f385f866,b8726fc348617a6f9dce6cf86995ac180d7de04399bd98c1e340a630f385f866,b8726fc348617a6f9dce6cf86995ac180d7de04399bd98c1e340a630f385f866,"""Unfadeable so please dont try to fade me | Blacktivist |  #StayWoke, Monica""",0,0,0,1,"['566e45ac92c91b4ef5d8b96bd86b67f18534e4bd2ca92476d3475b1d78a7ed3a', '0dea399346f2f1a94e11fbc84897a35f1ccd3fcde6ea5f0e207ba0b296412e47', 'd225180304e4fafe5af936306b254e2cf5f2a950d6947f94c6ab44f7d51e2606', 'bab856e112589a34fd6fae2f463d4371bb5ec65cd2627a6b38849493b4ca611e', '85fdb02196bb8c19d03a262e72132e5c8ec70bde25eaea167f012f0bc1becbf8', '3434652527f405b7fd0a49064a0760dc11c1eaf80a42b7c8afc800d6a3612ce2', '11b2a99966def750bb3e9a4b52d46826cec464aefefecfb792c3b0da7e2d2be7']","[2, 3]",2,7,713,1589,854,634,10,109,162,512,142,1,0,2.2286,1062,1,3
b8c94ff030a829429e6462e936c4bb8082de7d73c32b84644dea7df4cdc2cf95,b8c94ff030a829429e6462e936c4bb8082de7d73c32b84644dea7df4cdc2cf95,b8c94ff030a829429e6462e936c4bb8082de7d73c32b84644dea7df4cdc2cf95,I can show you some fun :),0,0,1,0,[],[],0,0,330,19,108,139,5,6,5,97,85,0,0,0.0576,929,1,2
b8d59a9dbf2299bcfb8c1dd724bdb056416df0ccc8d244aeb95f400e5c92c2d4,b8d59a9dbf2299bcfb8c1dd724bdb056416df0ccc8d244aeb95f400e5c92c2d4,b8d59a9dbf2299bcfb8c1dd724bdb056416df0ccc8d244aeb95f400e5c92c2d4,"Butcher - that says it all! I am fond of sports, DO NOT SMOKE!",0,0,1,0,[],[],0,0,2,63,1210,283,0,0,1,2,1,0,0,31.5,304,4,2
